dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,current,7-d2v,LR.pen=l1.C=2.000000,0.574541102072,0.399255829236,0.401390935024,0.392440081284
dstc3,current,7-d2v,LR.pen=l1.C=2.000000,0.571842052448,0.42173474406,0.395305892443,0.388615052348
family,current,7-d2v,LR.pen=l1.C=2.000000,0.689161539427,0.370911246418,0.31254382114,0.317213430997
ghome,current,7-d2v,LR.pen=l1.C=2.000000,0.747929552719,0.378922292986,0.297144619451,0.302259864505
