dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,7-d2v,LR.pen=l1.C=1.000000,0.780440816961,0.714184627999,0.613662539325,0.632482804689
dstc3,next,7-d2v,LR.pen=l1.C=1.000000,0.759425787173,0.684248620754,0.613238806046,0.633528551126
family,next,7-d2v,LR.pen=l1.C=1.000000,0.797215909091,0.59781017667,0.560029012104,0.573024896978
ghome,next,7-d2v,LR.pen=l1.C=1.000000,0.850230308419,0.579244018413,0.532967614162,0.548619024584
