dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,11-[6+1.3.4],LR.pen=l1.C=1.000000,0.468662546398,0.117165636599,0.25,0.15955351915
dstc3,next,11-[6+1.3.4],LR.pen=l1.C=1.000000,0.473895615913,0.118473903978,0.25,0.16076212123
family,next,11-[6+1.3.4],LR.pen=l1.C=1.000000,0.708541562029,0.177135390507,0.25,0.207350159609
ghome,next,11-[6+1.3.4],LR.pen=l1.C=1.000000,0.756791769861,0.189197942465,0.25,0.215387488329
