dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,11-[6+1.3.4],LR.pen=l1.C=4.000000,0.812163977932,0.706676625015,0.691564902553,0.696977220853
dstc3,next,11-[6+1.3.4],LR.pen=l1.C=4.000000,0.77824904112,0.685375879324,0.664552638943,0.671877616105
family,next,11-[6+1.3.4],LR.pen=l1.C=4.000000,0.846343859869,0.684947040323,0.665962650731,0.672898604658
ghome,next,11-[6+1.3.4],LR.pen=l1.C=4.000000,0.862629072204,0.609709137011,0.581402845116,0.58864199368
