dstc2100,dstc2,100,16,84,16.0000,84.0000
dstc2200,dstc2,200,34,166,17.0000,83.0000
dstc2300,dstc2,300,54,246,18.0000,82.0000
dstc2500,dstc2,500,88,412,17.6000,82.4000
dstc2600,dstc2,600,105,495,17.5000,82.5000
dstc2700,dstc2,700,120,580,17.1429,82.8571
dstc2800,dstc2,800,138,662,17.2500,82.7500
dstc2900,dstc2,900,152,748,16.8889,83.1111
dstc21000,dstc2,1000,163,837,16.3000,83.7000
dstc21500,dstc2,1500,229,1271,15.2667,84.7333
dstc22000,dstc2,2000,294,1706,14.7000,85.3000
dstc23000,dstc2,3000,411,2589,13.7000,86.3000
dstc24000,dstc2,4000,521,3479,13.0250,86.9750
dstc25000,dstc2,5000,639,4361,12.7800,87.2200
dstc3100,dstc3,100,20,80,20.0000,80.0000
dstc3200,dstc3,200,35,165,17.5000,82.5000
dstc3300,dstc3,300,49,251,16.3333,83.6667
dstc3500,dstc3,500,87,413,17.4000,82.6000
dstc3600,dstc3,600,96,504,16.0000,84.0000
dstc3700,dstc3,700,104,596,14.8571,85.1429
dstc3800,dstc3,800,114,686,14.2500,85.7500
dstc3900,dstc3,900,127,773,14.1111,85.8889
dstc31000,dstc3,1000,137,863,13.7000,86.3000
dstc31500,dstc3,1500,199,1301,13.2667,86.7333
dstc32000,dstc3,2000,261,1739,13.0500,86.9500
dstc33000,dstc3,3000,359,2641,11.9667,88.0333
dstc34000,dstc3,4000,481,3519,12.0250,87.9750
dstc35000,dstc3,5000,584,4416,11.6800,88.3200
family100,family,100,45,55,45.0000,55.0000
family200,family,200,75,125,37.5000,62.5000
family300,family,300,106,194,35.3333,64.6667
family500,family,500,166,334,33.2000,66.8000
family600,family,600,197,403,32.8333,67.1667
family700,family,700,224,476,32.0000,68.0000
family800,family,800,238,562,29.7500,70.2500
family900,family,900,259,641,28.7778,71.2222
family1000,family,1000,284,716,28.4000,71.6000
family1500,family,1500,382,1118,25.4667,74.5333
family2000,family,2000,477,1523,23.8500,76.1500
family3000,family,3000,650,2350,21.6667,78.3333
family4000,family,4000,778,3222,19.4500,80.5500
family5000,family,5000,875,4125,17.5000,82.5000
