dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,3-phrasal,LR.pen=l1.C=1.000000,0.808940664543,0.733276061143,0.639962236026,0.659191090502
dstc3,next,3-phrasal,LR.pen=l1.C=1.000000,0.795332151458,0.729969305285,0.628455072406,0.651246180307
family,next,3-phrasal,LR.pen=l1.C=1.000000,0.862526054746,0.717122202267,0.654875544611,0.676439440198
ghome,next,3-phrasal,LR.pen=l1.C=1.000000,0.814575474694,0.605679929479,0.43040672462,0.458615666986
