dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,last,7-d2v,LR.pen=l1.C=2.000000,0.594546601077,0.438302228861,0.430680128682,0.428668090785
dstc3,last,7-d2v,LR.pen=l1.C=2.000000,0.570449669967,0.414258361057,0.409103405737,0.408101056516
family,last,7-d2v,LR.pen=l1.C=2.000000,0.63810334003,0.340660305618,0.325965318652,0.329677760132
ghome,last,7-d2v,LR.pen=l1.C=2.000000,0.710702356004,0.349895519869,0.316820382762,0.324513541475
