dataset,model,accuracy,precision,recall,f1_score,training_time,test_time
dstc2,MultinomialNB,0.744377995208,0.595531816818,0.620898330734,0.603719316321,0.00179815292358,0.000458478927612
dstc3,LinearSVC+L1-FeatSel,0.766205914035,0.677635120955,0.648347025123,0.655738683576,3.67957484722,0.00338709354401
ghome,BernoulliNB,0.759854738226,0.52518580967,0.589462619445,0.538654640163,0.00208711624146,0.00169599056244
family,MultinomialNB,0.749319758375,0.558143210945,0.6504564772,0.579379475551,0.00366258621216,0.000741004943848
