dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,17-[7+1.2.3.4],LR.pen=l1.C=1.000000,0.800378953157,0.735330525621,0.66095723678,0.682337110397
dstc3,next,17-[7+1.2.3.4],LR.pen=l1.C=1.000000,0.758834849701,0.677507229608,0.627948818536,0.644245429571
family,next,17-[7+1.2.3.4],LR.pen=l1.C=1.000000,0.834572764942,0.652866936824,0.627250404302,0.636414979096
ghome,next,17-[7+1.2.3.4],LR.pen=l1.C=1.000000,0.859627442264,0.622636193229,0.566529920052,0.584795956739
dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,17-[7+1.2.3.4],LR.pen=l1.C=1.000000,0.80037805658,0.735978194511,0.660630375196,0.682127018098
dstc3,next,17-[7+1.2.3.4],LR.pen=l1.C=1.000000,0.75900142717,0.67764340763,0.628036811527,0.644329983447
family,next,17-[7+1.2.3.4],LR.pen=l1.C=1.000000,0.834686401306,0.652997515593,0.627379435641,0.6365354892
ghome,next,17-[7+1.2.3.4],LR.pen=l1.C=1.000000,0.859933955674,0.621763373245,0.566731268764,0.58463996469
dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,17-[7+1.2.3.4],LR.pen=l1.C=1.000000,0.800379849734,0.735986891992,0.660610776906,0.682122773244
dstc3,next,17-[7+1.2.3.4],LR.pen=l1.C=1.000000,0.75876650165,0.677565793348,0.627889521189,0.644221581635
family,next,17-[7+1.2.3.4],LR.pen=l1.C=1.000000,0.834572764942,0.652880324614,0.627085219117,0.636343356695
ghome,next,17-[7+1.2.3.4],LR.pen=l1.C=1.000000,0.859780698969,0.622776956142,0.566802946931,0.585011710917
dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,17-[7+1.2.3.4],LR.pen=l1.C=1.000000,0.800308900617,0.735751557352,0.660228801084,0.681742859468
dstc3,next,17-[7+1.2.3.4],LR.pen=l1.C=1.000000,0.758933859602,0.677485558662,0.628059392452,0.644316366442
family,next,17-[7+1.2.3.4],LR.pen=l1.C=1.000000,0.834629583124,0.653014742858,0.627194250456,0.636469089228
ghome,next,17-[7+1.2.3.4],LR.pen=l1.C=1.000000,0.859782180733,0.621775224794,0.567012873069,0.584885767096
