dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,all,11-[6+1.3.4],LR.pen=l1.C=2.000000,0.765995588842,0.685060807447,0.621262940172,0.639304646597
dstc3,all,11-[6+1.3.4],LR.pen=l1.C=2.000000,0.74872312907,0.686477517471,0.612073055025,0.633337339
family,all,11-[6+1.3.4],LR.pen=l1.C=2.000000,0.861105600201,0.710948973493,0.634295114421,0.643072150344
ghome,all,11-[6+1.3.4],LR.pen=l1.C=2.000000,0.866690374886,0.63585370396,0.527781271788,0.545723274499
