dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,16-[6+1.2.3.4],LR.pen=l1.C=1.000000,0.79865459675,0.716639858858,0.663644707078,0.679736382193
dstc3,next,16-[6+1.2.3.4],LR.pen=l1.C=1.000000,0.765104584783,0.689369602274,0.640681141104,0.658122990842
family,next,16-[6+1.2.3.4],LR.pen=l1.C=1.000000,0.844063284782,0.676274115877,0.645945838406,0.658015653433
ghome,next,16-[6+1.2.3.4],LR.pen=l1.C=1.000000,0.853953980652,0.60604477238,0.564626229784,0.577388364155
