dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,7-d2v,LR.pen=l1.C=1.000000,0.778817953055,0.675385826571,0.608215705729,0.623086987462
dstc3,next,7-d2v,LR.pen=l1.C=1.000000,0.757473352065,0.673112256494,0.60273243333,0.621490450264
family,next,7-d2v,LR.pen=l1.C=1.000000,0.80486752888,0.603319555573,0.556939451698,0.570401279803
ghome,next,7-d2v,LR.pen=l1.C=1.000000,0.852560064351,0.597182740543,0.540398244488,0.561671762066
