dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,10-[5+1.3.4],LR.pen=l1.C=1.000000,0.848445096621,0.809884660741,0.717432960356,0.744094484053
dstc3,next,10-[5+1.3.4],LR.pen=l1.C=1.000000,0.818829497815,0.770573111669,0.692842040661,0.717972205723
family,next,10-[5+1.3.4],LR.pen=l1.C=1.000000,0.882111376193,0.772720515863,0.706818717043,0.730733233878
ghome,next,10-[5+1.3.4],LR.pen=l1.C=1.000000,0.890913189814,0.719981850198,0.604906239967,0.637709643592
