dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,current,5-lda,LinearSVC.pen=l1.C=0.062500,0.844427834528,0.808190360617,0.692823231398,0.717155370185
dstc3,current,5-lda,LinearSVC.pen=l1.C=0.062500,0.820629404157,0.773458870511,0.672690625858,0.69885578799
family,current,5-lda,LinearSVC.pen=l1.C=2.000000,0.868517390758,0.727019716018,0.660836349019,0.673250176691
ghome,current,5-lda,LinearSVC.pen=l1.C=2.000000,0.892268791939,0.701831980395,0.598540633439,0.620417914042
