dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,all,1-basic,LR.pen=l1.C=2.000000,0.711495310903,0.590120835582,0.507282637111,0.504098578932
dstc3,all,1-basic,LR.pen=l1.C=2.000000,0.681923668718,0.599592038482,0.485287734185,0.481104883193
family,all,1-basic,LR.pen=l1.C=2.000000,0.716126946258,0.476430771628,0.308342319689,0.312819117374
ghome,all,1-basic,LR.pen=l1.C=2.000000,0.758193094981,0.478649253757,0.294396849666,0.299969469619
