dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,18-[8+1.2.3.4],LR.pen=l1.C=1.000000,0.778244980664,0.695119849908,0.64759656145,0.663794914188
dstc3,next,18-[8+1.2.3.4],LR.pen=l1.C=1.000000,0.738607506021,0.654166505833,0.622055111907,0.634010570432
family,next,18-[8+1.2.3.4],LR.pen=l1.C=1.000000,0.840292566549,0.671913942275,0.628993257299,0.645597736479
ghome,next,18-[8+1.2.3.4],LR.pen=l1.C=1.000000,0.857751529392,0.609688178047,0.55331965388,0.568928113474
