dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,last,8-skipthought,LR.pen=l1.C=2.000000,0.566468921657,0.420116112854,0.418351459963,0.418301643956
dstc3,last,8-skipthought,LR.pen=l1.C=2.000000,0.538142560878,0.401625341139,0.398809666834,0.398880325942
family,last,8-skipthought,LR.pen=l1.C=2.000000,0.624259794073,0.32879767493,0.306861093709,0.311490806022
ghome,last,8-skipthought,LR.pen=l1.C=2.000000,0.682662517728,0.339619769859,0.327101614019,0.329951668091
