dstc2100,dstc2,100,75,25,75.0000,25.0000
dstc2200,dstc2,200,143,57,71.5000,28.5000
dstc2300,dstc2,300,224,76,74.6667,25.3333
dstc3100,dstc3,100,76,24,76.0000,24.0000
dstc3200,dstc3,200,152,48,76.0000,24.0000
dstc3300,dstc3,300,224,76,74.6667,25.3333
family100,family,100,79,21,79.0000,21.0000
family200,family,200,142,58,71.0000,29.0000
family300,family,300,223,77,74.3333,25.6667
ghome100,ghome,100,67,33,67.0000,33.0000
ghome200,ghome,200,132,68,66.0000,34.0000
ghome300,ghome,300,223,77,74.3333,25.6667
