dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,0-all,LR.pen=l1.C=1.000000,0.779575082336,0.697260949472,0.647671827654,0.663673599231
dstc3,next,0-all,LR.pen=l1.C=1.000000,0.747111653733,0.6703851675,0.633371532002,0.647180272504
family,next,0-all,LR.pen=l1.C=1.000000,0.846730600201,0.682090205354,0.651703529557,0.663654991325
ghome,next,0-all,LR.pen=l1.C=1.000000,0.866399949197,0.628463918192,0.565682155581,0.581378088429
