dataset,model,accuracy,precision,recall,f1_score,training_time,test_time
dstc3.leave-out-features=2.user_act.#=13227,LinearSVC.pen=l1.C=1,0.377209031863,0.265069528475,0.262965077362,0.260832075791,37.3154706717,0.0120426734289
dstc3.leave-out-features=2.user_act.#=13227,LR.pen=l1.C=1,0.407059207325,0.281083991625,0.263540051133,0.252094294849,13.5908961455,0.0107987721761
dstc3.leave-out-features=2.user_act.#=13227,Random forest,0.433748396514,0.255259745668,0.258261578809,0.224362833362,20.8953981797,0.0773562987645
