dataset,model,accuracy,precision,recall,f1_score,training_time,test_time
family.leave-out-features=0.all.#=49219,LinearSVC.pen=l1.C=1,0.616274545427,0.26560113727,0.259738739973,0.252832498215,17.6529659986,0.0157418012619
family.leave-out-features=0.all.#=49219,LR.pen=l1.C=1,0.66195137091,0.244243064844,0.252324533841,0.231277445792,4.14033279419,0.0159866094589
family.leave-out-features=0.all.#=49219,Random forest,0.681717157954,0.23956023904,0.249228903134,0.217306522673,66.4697982311,0.0835113048553
