dataset,model,accuracy,precision,recall,f1_score,training_time,test_time
dstc2,Logistic Regression Classifier.penalty=l1.C=1,0.796555511182,0.629817183631,0.600989117683,0.604997457359,11.638966918,0.0209410190582
dstc3,Logistic Regression Classifier.penalty=l1.C=0.1,0.777858855415,0.704588055288,0.619917158782,0.638475341563,21.4897390604,0.0467665195465
ghome,Ridge Classifier,0.852730093467,0.66249996819,0.53235030988,0.558355751475,8.0106754303,0.0857274532318
family,LinearSVC+L1-FeatSel,0.848425316819,0.62800598559,0.615783090203,0.615271994305,71.2386668921,0.0957520008087
