dataset,model,accuracy,precision,recall,f1_score,training_time,test_time
dstc3.#percent=100.#feature=12378,LR.pen=l1.C=1,0.773493783268,0.717272973842,0.637907218463,0.65808611232,41.3191625675,0.0170970201492
