dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,last,7-d2v,LinearSVC.pen=l1.C=0.062500,0.376264681446,0.256314049011,0.256125440133,0.253864891379
family,last,7-d2v,LinearSVC.pen=l1.C=2.000000,0.665559706178,0.260553700868,0.256514390793,0.239814541879
dstc3,last,7-d2v,LinearSVC.pen=l1.C=0.062500,0.380983409152,0.264699626003,0.260607966952,0.258347252085
ghome,last,7-d2v,LinearSVC.pen=l1.C=2.000000,0.653693401918,0.260042080617,0.256442699773,0.254147194343
