dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,9-[2+1.3.4],LR.pen=l1.C=1.000000,0.805746101385,0.756483887733,0.664500995761,0.689498613454
dstc3,next,9-[2+1.3.4],LR.pen=l1.C=1.000000,0.770162006065,0.706975024385,0.631965427569,0.6542371903
family,next,9-[2+1.3.4],LR.pen=l1.C=1.000000,0.864256027122,0.722763682779,0.660009132425,0.682517460451
ghome,next,9-[2+1.3.4],LR.pen=l1.C=1.000000,0.864789483711,0.671982348084,0.526573004185,0.550198966346
