dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,0-all,LR.pen=l1.C=2.000000,0.775064762736,0.699855731308,0.633628274654,0.652554159806
dstc3,next,0-all,LR.pen=l1.C=2.000000,0.753247814646,0.695730798427,0.617307530799,0.640634057565
family,next,0-all,LR.pen=l1.C=2.000000,0.866596559518,0.716772201611,0.644738528856,0.661531587749
ghome,next,0-all,LR.pen=l1.C=2.000000,0.872813234267,0.65266751187,0.542273287306,0.561506089922
