dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,0-all,LR.pen=l1.C=16.000000,0.795662958823,0.712929632755,0.676418849132,0.688764595768
dstc3,next,0-all,LR.pen=l1.C=16.000000,0.760683592008,0.698124882972,0.661215939319,0.674720406157
family,next,0-all,LR.pen=l1.C=16.000000,0.852628704169,0.69208107506,0.668743911387,0.677034766712
ghome,next,0-all,LR.pen=l1.C=16.000000,0.884880082979,0.656440516807,0.611275847369,0.624183954262
