dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,5-lda,LR.pen=l1.C=1.000000,0.816577347687,0.686136617923,0.612639770985,0.616615509299
dstc3,next,5-lda,LR.pen=l1.C=1.000000,0.788821804478,0.785686271247,0.591886386631,0.60289742154
family,next,5-lda,LR.pen=l1.C=1.000000,0.828537167253,0.673646425156,0.571842330878,0.593136422802
ghome,next,5-lda,LR.pen=l1.C=1.000000,0.866793463305,0.637118151228,0.529809687507,0.55931542744
