dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,8-skipthought,LinearSVC.pen=l1.C=0.062500,0.844360471719,0.804378147365,0.694217330027,0.718559118226
dstc3,next,8-skipthought,LinearSVC.pen=l1.C=0.062500,0.820393698154,0.774829854544,0.672473216603,0.698679054033
family,next,8-skipthought,LinearSVC.pen=l1.C=2.000000,0.868256843295,0.72516416598,0.661025794327,0.673932713794
ghome,next,8-skipthought,LinearSVC.pen=l1.C=2.000000,0.892931987045,0.693328508625,0.598834910783,0.619524134616
