dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,,cnn,0.803652594395,0.809789337419,0.646679044068,0.675357700679
dstc3,next,,cnn,0.779020604763,0.752037041382,0.629824917976,0.65645814319
family,next,,cnn,0.879100012557,0.767326564027,0.680220983463,0.706263186354
ghome,next,,cnn,0.881305433839,0.685745476615,0.597279263055,0.617972044787
