dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,,cnn,0.800192166309,0.799355543053,0.654953095006,0.683240626189
dstc3,next,,cnn,0.779904446526,0.752388097558,0.630837113439,0.656685413468
family,next,,cnn,0.876445253641,0.760017873562,0.674425166752,0.697541732673
ghome,next,,cnn,0.877572871023,0.664339423094,0.581258354461,0.601924168442
