dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,all,3-phrasal,LR.pen=l1.C=2.000000,0.745062371864,0.615227478664,0.580435989175,0.589736100707
dstc3,all,3-phrasal,LR.pen=l1.C=2.000000,0.707399206137,0.600417873609,0.563311847472,0.574651840592
family,all,3-phrasal,LR.pen=l1.C=2.000000,0.850682446007,0.686472718859,0.6243657302,0.629590384946
ghome,all,3-phrasal,LR.pen=l1.C=2.000000,0.813840308207,0.500215062416,0.429403511838,0.449086100668
