dstc2100,dstc2,100,12,88,12.0000,88.0000
dstc2200,dstc2,200,15,185,7.5000,92.5000
dstc2300,dstc2,300,16,284,5.3333,94.6667
dstc2500,dstc2,500,17,483,3.4000,96.6000
dstc2600,dstc2,600,17,583,2.8333,97.1667
dstc2700,dstc2,700,18,682,2.5714,97.4286
dstc2800,dstc2,800,21,779,2.6250,97.3750
dstc2900,dstc2,900,22,878,2.4444,97.5556
dstc21000,dstc2,1000,24,976,2.4000,97.6000
dstc21500,dstc2,1500,29,1471,1.9333,98.0667
dstc22000,dstc2,2000,34,1966,1.7000,98.3000
dstc23000,dstc2,3000,48,2952,1.6000,98.4000
dstc24000,dstc2,4000,53,3947,1.3250,98.6750
dstc25000,dstc2,5000,63,4937,1.2600,98.7400
dstc2100,dstc2,100,12,88,12.0000,88.0000
dstc2200,dstc2,200,15,185,7.5000,92.5000
dstc2300,dstc2,300,16,284,5.3333,94.6667
dstc2500,dstc2,500,17,483,3.4000,96.6000
dstc2600,dstc2,600,17,583,2.8333,97.1667
dstc2700,dstc2,700,18,682,2.5714,97.4286
dstc2800,dstc2,800,21,779,2.6250,97.3750
dstc2900,dstc2,900,22,878,2.4444,97.5556
dstc21000,dstc2,1000,24,976,2.4000,97.6000
dstc21500,dstc2,1500,28,1472,1.8667,98.1333
dstc22000,dstc2,2000,35,1965,1.7500,98.2500
dstc23000,dstc2,3000,48,2952,1.6000,98.4000
dstc24000,dstc2,4000,53,3947,1.3250,98.6750
dstc25000,dstc2,5000,63,4937,1.2600,98.7400
dstc2100,dstc2,100,12,88,12.0000,88.0000
dstc2200,dstc2,200,15,185,7.5000,92.5000
dstc2300,dstc2,300,16,284,5.3333,94.6667
dstc2500,dstc2,500,17,483,3.4000,96.6000
dstc2600,dstc2,600,17,583,2.8333,97.1667
dstc2700,dstc2,700,18,682,2.5714,97.4286
dstc2800,dstc2,800,21,779,2.6250,97.3750
dstc2900,dstc2,900,22,878,2.4444,97.5556
dstc21000,dstc2,1000,23,977,2.3000,97.7000
dstc21500,dstc2,1500,28,1472,1.8667,98.1333
dstc22000,dstc2,2000,35,1965,1.7500,98.2500
dstc23000,dstc2,3000,48,2952,1.6000,98.4000
dstc24000,dstc2,4000,54,3946,1.3500,98.6500
dstc25000,dstc2,5000,64,4936,1.2800,98.7200
dstc2100,dstc2,100,12,88,12.0000,88.0000
dstc2200,dstc2,200,15,185,7.5000,92.5000
dstc2300,dstc2,300,16,284,5.3333,94.6667
dstc2500,dstc2,500,17,483,3.4000,96.6000
dstc2600,dstc2,600,17,583,2.8333,97.1667
dstc2700,dstc2,700,18,682,2.5714,97.4286
dstc2800,dstc2,800,21,779,2.6250,97.3750
dstc2900,dstc2,900,22,878,2.4444,97.5556
dstc21000,dstc2,1000,23,977,2.3000,97.7000
dstc21500,dstc2,1500,29,1471,1.9333,98.0667
dstc22000,dstc2,2000,34,1966,1.7000,98.3000
dstc23000,dstc2,3000,48,2952,1.6000,98.4000
dstc24000,dstc2,4000,53,3947,1.3250,98.6750
dstc25000,dstc2,5000,63,4937,1.2600,98.7400
dstc2100,dstc2,100,12,88,12.0000,88.0000
dstc2200,dstc2,200,15,185,7.5000,92.5000
dstc2300,dstc2,300,16,284,5.3333,94.6667
dstc2500,dstc2,500,17,483,3.4000,96.6000
dstc2600,dstc2,600,17,583,2.8333,97.1667
dstc2700,dstc2,700,18,682,2.5714,97.4286
dstc2800,dstc2,800,20,780,2.5000,97.5000
dstc2900,dstc2,900,22,878,2.4444,97.5556
dstc21000,dstc2,1000,24,976,2.4000,97.6000
dstc21500,dstc2,1500,28,1472,1.8667,98.1333
dstc22000,dstc2,2000,34,1966,1.7000,98.3000
dstc23000,dstc2,3000,48,2952,1.6000,98.4000
dstc24000,dstc2,4000,53,3947,1.3250,98.6750
dstc25000,dstc2,5000,63,4937,1.2600,98.7400
dstc3100,dstc3,100,9,91,9.0000,91.0000
dstc3200,dstc3,200,11,189,5.5000,94.5000
dstc3300,dstc3,300,12,288,4.0000,96.0000
dstc3500,dstc3,500,15,485,3.0000,97.0000
dstc3600,dstc3,600,16,584,2.6667,97.3333
dstc3700,dstc3,700,16,684,2.2857,97.7143
dstc3800,dstc3,800,19,781,2.3750,97.6250
dstc3900,dstc3,900,21,879,2.3333,97.6667
dstc31000,dstc3,1000,22,978,2.2000,97.8000
dstc31500,dstc3,1500,28,1472,1.8667,98.1333
dstc32000,dstc3,2000,34,1966,1.7000,98.3000
dstc33000,dstc3,3000,50,2950,1.6667,98.3333
dstc34000,dstc3,4000,66,3934,1.6500,98.3500
dstc35000,dstc3,5000,78,4922,1.5600,98.4400
dstc3100,dstc3,100,9,91,9.0000,91.0000
dstc3200,dstc3,200,11,189,5.5000,94.5000
dstc3300,dstc3,300,12,288,4.0000,96.0000
