dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,2-lexical,LinearSVC.pen=l1.C=0.062500,0.374934579774,0.253759499095,0.254201513462,0.251408796268
ghome,next,2-lexical,LinearSVC.pen=l1.C=2.000000,0.645382400881,0.248735650654,0.250872386429,0.247713287754
dstc3,next,2-lexical,LinearSVC.pen=l1.C=0.062500,0.383745874587,0.257689231707,0.259703747873,0.256132585278
family,next,2-lexical,LinearSVC.pen=l1.C=2.000000,0.65563221999,0.277360709887,0.26202739291,0.251636221655
