dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,14-[1.3.4],LR.pen=l1.C=1.000000,0.827388809525,0.790596577875,0.689620770927,0.716398067096
dstc3,next,14-[1.3.4],LR.pen=l1.C=1.000000,0.816192021229,0.769792535815,0.684827214966,0.7114195656
family,next,14-[1.3.4],LR.pen=l1.C=1.000000,0.881789301858,0.773708368168,0.702295236374,0.728010772538
ghome,next,14-[1.3.4],LR.pen=l1.C=1.000000,0.888620266294,0.727512970657,0.606659061364,0.640492555917
