dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,current,1-basic,LR.pen=l1.C=2.000000,0.63667889996,0.439675303146,0.434571759549,0.418400837508
dstc3,current,1-basic,LR.pen=l1.C=2.000000,0.622828695032,0.560742033678,0.4277446688,0.420296790784
family,current,1-basic,LR.pen=l1.C=2.000000,0.714041938724,0.478253761541,0.282734602325,0.272420259454
ghome,current,1-basic,LR.pen=l1.C=2.000000,0.756050464639,0.40567500569,0.272832172011,0.262125641147
