dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
family,current,5-lda,LinearSVC.pen=l1.C=2.000000,0.655731730286,0.262685110043,0.256720532575,0.243510358551
dstc2,current,5-lda,LinearSVC.pen=l1.C=0.062500,0.375796728092,0.253269639276,0.257020725599,0.254032324356
dstc3,current,5-lda,LinearSVC.pen=l1.C=0.062500,0.385962113103,0.253080100857,0.258264265301,0.253686188767
ghome,current,5-lda,LinearSVC.pen=l1.C=2.000000,0.641138206219,0.257782859662,0.255247797389,0.253234801715
