dataset,model,accuracy,precision,recall,f1_score,training_time,test_time
ghome.#percent=0.#feature=75,LR.pen=l1.C=1,0.850921149934,0.650776845683,0.519899037475,0.551107387983,2.10412163734,0.000289463996887
