dataset,model,accuracy,precision,recall,f1_score,training_time,test_time
family.#percent=2.#feature=967,LR.pen=l1.C=1,0.865656992324,0.760065602489,0.646090369064,0.671877805594,5.17273650646,0.000349969863892
