dataset,model,accuracy,precision,recall,f1_score,training_time,test_time
ghome.#percent=100.#feature=38250,Random forest.#tree=100,0.857473411845,0.67788591087,0.523780959973,0.551478906902,75.9578784227,0.72437030077
