dataset,model,accuracy,precision,recall,f1_score,training_time,test_time
dstc2.#percent=60.#feature=6170,Random forest.#tree=100,0.817636664411,0.779963244985,0.642559486838,0.666595471675,13.6207550049,0.0586304624875
