dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,,cnn,0.803343634005,0.801171675108,0.654941048967,0.682623119659
dstc3,next,,cnn,0.777431986442,0.743741779204,0.635447528075,0.661494540022
family,next,,cnn,0.876933073832,0.757458196617,0.68291559283,0.70554487109
ghome,next,,cnn,0.880049956605,0.675807442619,0.60408967078,0.622188774091
