dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,17-[7+1.2.3.4],LR.pen=l1.C=1.000000,0.813529165646,0.78753886551,0.676423863184,0.70394389438
dstc3,next,17-[7+1.2.3.4],LR.pen=l1.C=1.000000,0.769953839979,0.716078870199,0.631485826526,0.656104727227
family,next,17-[7+1.2.3.4],LR.pen=l1.C=1.000000,0.865670203415,0.721510965767,0.656839337628,0.679048429277
ghome,next,17-[7+1.2.3.4],LR.pen=l1.C=1.000000,0.86313308355,0.637052161815,0.559872136652,0.586611363679
