dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
ghome,current,7-d2v,LinearSVC.pen=l1.C=2.000000,0.641936876865,0.255472491168,0.254116130602,0.251908983974
family,current,7-d2v,LinearSVC.pen=l1.C=2.000000,0.650821509292,0.26519875015,0.255262385518,0.242560223376
dstc2,current,7-d2v,LinearSVC.pen=l1.C=0.062500,0.374733328153,0.260048343074,0.255957798273,0.254188876116
dstc3,current,7-d2v,LinearSVC.pen=l1.C=0.062500,0.386364396575,0.257388110687,0.261220983546,0.257289261975
