dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,0-all,LR.pen=l1.C=2.000000,0.81503254574,0.74546345625,0.688799398535,0.706710497937
dstc3,next,0-all,LR.pen=l1.C=2.000000,0.780722281688,0.713684412041,0.677039251965,0.690822989893
family,next,0-all,LR.pen=l1.C=2.000000,0.863335949272,0.719980527723,0.680382517249,0.695798747151
ghome,next,0-all,LR.pen=l1.C=2.000000,0.888175102136,0.676972781822,0.602593240935,0.614553325111
