dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,6-w2v,LinearSVC.pen=l1.C=0.062500,0.844777200648,0.807341844755,0.69417387185,0.718329835602
dstc3,next,6-w2v,LinearSVC.pen=l1.C=0.062500,0.820491927571,0.774948983194,0.673023582029,0.699268288915
family,next,6-w2v,LinearSVC.pen=l1.C=2.000000,0.868020153189,0.725560659324,0.659403252341,0.672217544494
ghome,next,6-w2v,LinearSVC.pen=l1.C=2.000000,0.893014542453,0.708355221118,0.599890245684,0.621579985258
