id,name,prefix,chi2,chi2_rank,clf_weight,clf_weight_rank
58,5,b'5-phrase_feature__next_noun_phrases__have_overlap',0.0000,478,1.0000,0
4223,7,b'7-syntactic_feature__subj_word__next_system_utterance__you',2188.7270,2,0.9007,1
5198,9.2.1,b'9.2.1-w2v_similarity.next_user_utterance_pairs__cosine',0.0000,486,0.5890,2
59,5,b'5-phrase_feature__next_noun_phrases__jaccard_similarity',0.0000,477,0.5230,3
4772,9.1,b'9.1-w2v_feature.next_system_utterance__w2v_dim=255',0.0000,1125,0.4030,4
1668,5,b'5-phrase_feature__noun_phrases__next_system_utterance__price',62.3074,198,0.3544,5
3169,7,b'7-syntactic_feature__next_root_words_overlap',0.0000,472,0.3167,6
28,3,b'3-time_feature__time_ratio',170.5127,76,0.2996,7
56,2.2,b'2.2-#user_action_words.next_user_utterance__utterance_length',358.3450,44,0.2959,8
4894,9.1,b'9.1-w2v_feature.next_system_utterance__w2v_dim=96',0.0000,1064,0.2718,9
5098,9.1,b'9.1-w2v_feature.next_user_utterance__w2v_dim=279',0.0000,866,0.2696,10
5138,9.1,b'9.1-w2v_feature.next_user_utterance__w2v_dim=45',0.0000,761,0.2605,11
4320,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=118',0.0000,489,0.2593,12
30,3,b'3-time_feature__turns_to_end',10060.3908,0,0.2572,13
5171,9.1,b'9.1-w2v_feature.next_user_utterance__w2v_dim=75',0.0000,793,0.2399,14
4672,9.1,b'9.1-w2v_feature.next_system_utterance__w2v_dim=165',0.0000,1003,0.2340,15
1603,5,b'5-phrase_feature__noun_phrases__next_system_utterance__postcode',199.0477,68,0.2233,16
4643,9.1,b'9.1-w2v_feature.next_system_utterance__w2v_dim=139',0.0000,959,0.2222,17
5195,9.1,b'9.1-w2v_feature.next_user_utterance__w2v_dim=97',0.0000,781,0.2177,18
4190,7,b'7-syntactic_feature__subj_word__next_system_utterance__price',310.9899,54,0.2128,19
4047,7,b'7-syntactic_feature__subj_word__current_user_utterance__address',192.6696,70,0.2063,20
4761,9.1,b'9.1-w2v_feature.next_system_utterance__w2v_dim=245',0.0000,950,0.2018,21
5175,9.1,b'9.1-w2v_feature.next_user_utterance__w2v_dim=79',0.0000,797,0.1988,22
5184,9.1,b'9.1-w2v_feature.next_user_utterance__w2v_dim=87',0.0000,770,0.1971,23
4805,9.1,b'9.1-w2v_feature.next_system_utterance__w2v_dim=285',0.0000,1157,0.1964,24
3354,7,b'7-syntactic_feature__root_word__current_user_utterance__ditton',66.1584,174,0.1935,25
535,5,b'5-phrase_feature__noun_phrases__current_user_utterance__looking',80.9568,141,0.1888,26
1710,5,b'5-phrase_feature__noun_phrases__next_system_utterance__romsey_area',65.7068,175,0.1857,27
4555,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=60',0.0000,400,0.1843,28
4450,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=235',0.0000,420,0.1836,29
4589,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=91',0.0000,345,0.1835,30
4879,9.1,b'9.1-w2v_feature.next_system_utterance__w2v_dim=82',0.0000,1085,0.1792,31
4696,9.1,b'9.1-w2v_feature.next_system_utterance__w2v_dim=187',0.0000,903,0.1777,32
5053,9.1,b'9.1-w2v_feature.next_user_utterance__w2v_dim=238',0.0000,658,0.1765,33
4737,9.1,b'9.1-w2v_feature.next_system_utterance__w2v_dim=223',0.0000,943,0.1754,34
4373,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=166',0.0000,560,0.1741,35
1079,5,b'5-phrase_feature__noun_phrases__next_system_utterance__bakers',80.9973,140,0.1700,36
4550,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=56',0.0000,383,0.1696,37
4317,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=115',0.0000,484,0.1692,38
4736,9.1,b'9.1-w2v_feature.next_system_utterance__w2v_dim=222',0.0000,942,0.1682,39
4415,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=203',0.0000,518,0.1660,40
4529,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=37',0.0000,279,0.1659,41
5022,9.1,b'9.1-w2v_feature.next_user_utterance__w2v_dim=21',0.0000,644,0.1637,42
5189,9.1,b'9.1-w2v_feature.next_user_utterance__w2v_dim=91',0.0000,775,0.1606,43
4441,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=227',0.0000,525,0.1605,44
4308,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=107',0.0000,493,0.1600,45
5113,9.1,b'9.1-w2v_feature.next_user_utterance__w2v_dim=292',0.0000,845,0.1573,46
4943,9.1,b'9.1-w2v_feature.next_user_utterance__w2v_dim=139',0.0000,693,0.1552,47
4437,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=223',0.0000,537,0.1547,48
4610,9.1,b'9.1-w2v_feature.next_system_utterance__w2v_dim=109',0.0000,365,0.1508,49
4532,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=4',0.0000,336,0.1503,50
3721,7,b'7-syntactic_feature__root_word__next_system_utterance__is',146.7035,80,0.1498,51
4883,9.1,b'9.1-w2v_feature.next_system_utterance__w2v_dim=86',0.0000,1089,0.1493,52
5109,9.1,b'9.1-w2v_feature.next_user_utterance__w2v_dim=289',0.0000,850,0.1481,53
5147,9.1,b'9.1-w2v_feature.next_user_utterance__w2v_dim=53',0.0000,733,0.1462,54
4608,9.1,b'9.1-w2v_feature.next_system_utterance__w2v_dim=107',0.0000,367,0.1456,55
3450,7,b'7-syntactic_feature__root_word__current_user_utterance__number',90.6671,120,0.1433,56
5069,9.1,b'9.1-w2v_feature.next_user_utterance__w2v_dim=252',0.0000,838,0.1408,57
4609,9.1,b'9.1-w2v_feature.next_system_utterance__w2v_dim=108',0.0000,366,0.1367,58
4510,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=29',0.0000,257,0.1361,59
4796,9.1,b'9.1-w2v_feature.next_system_utterance__w2v_dim=277',0.0000,1112,0.1353,60
4919,9.1,b'9.1-w2v_feature.next_user_utterance__w2v_dim=117',0.0000,688,0.1339,61
3088,6,b'6-entity_feature__entity__next_system_utterance__romsey_LOCATION',63.6785,188,0.1329,62
4655,9.1,b'9.1-w2v_feature.next_system_utterance__w2v_dim=15',0.0000,1007,0.1325,63
4682,9.1,b'9.1-w2v_feature.next_system_utterance__w2v_dim=174',0.0000,998,0.1321,64
4807,9.1,b'9.1-w2v_feature.next_system_utterance__w2v_dim=287',0.0000,1152,0.1321,65
4763,9.1,b'9.1-w2v_feature.next_system_utterance__w2v_dim=247',0.0000,1096,0.1320,66
3962,7,b'7-syntactic_feature__root_word__next_user_utterance__restaur',155.9230,77,0.1320,67
5166,9.1,b'9.1-w2v_feature.next_user_utterance__w2v_dim=70',0.0000,788,0.1270,68
3729,7,b'7-syntactic_feature__root_word__next_system_utterance__look',1120.8550,5,0.1264,69
4586,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=89',0.0000,348,0.1218,70
4614,9.1,b'9.1-w2v_feature.next_system_utterance__w2v_dim=112',0.0000,583,0.1209,71
5146,9.1,b'9.1-w2v_feature.next_user_utterance__w2v_dim=52',0.0000,748,0.1200,72
4625,9.1,b'9.1-w2v_feature.next_system_utterance__w2v_dim=122',0.0000,977,0.1181,73
4706,9.1,b'9.1-w2v_feature.next_system_utterance__w2v_dim=196',0.0000,896,0.1166,74
25,2.3.1,b'2.3.1-action_jaccard_similarity.next_user_utterance_pairs__jaccard_similarity',0.0000,480,0.1162,75
4986,9.1,b'9.1-w2v_feature.next_user_utterance__w2v_dim=178',0.0000,609,0.1159,76
4847,9.1,b'9.1-w2v_feature.next_system_utterance__w2v_dim=53',0.0000,1054,0.1152,77
5188,9.1,b'9.1-w2v_feature.next_user_utterance__w2v_dim=90',0.0000,774,0.1142,78
5139,9.1,b'9.1-w2v_feature.next_user_utterance__w2v_dim=46',0.0000,762,0.1140,79
4364,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=158',0.0000,445,0.1125,80
5143,9.1,b'9.1-w2v_feature.next_user_utterance__w2v_dim=5',0.0000,759,0.1124,81
4311,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=11',0.0000,498,0.1123,82
5119,9.1,b'9.1-w2v_feature.next_user_utterance__w2v_dim=298',0.0000,851,0.1122,83
5026,9.1,b'9.1-w2v_feature.next_user_utterance__w2v_dim=213',0.0000,641,0.1114,84
0,1,b'1-utterance_length.current_user_utterance__utterance_length',255.2932,58,0.1101,85
4334,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=130',0.0000,433,0.1101,86
4551,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=57',0.0000,382,0.1101,87
