dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,6-w2v,LR.pen=l1.C=1.000000,0.808980173697,0.696103008275,0.667733296844,0.678413637665
dstc3,next,6-w2v,LR.pen=l1.C=1.000000,0.785518241013,0.690847915321,0.66100682921,0.672198362563
family,next,6-w2v,LR.pen=l1.C=1.000000,0.803355411853,0.604452955337,0.574721833055,0.585944319733
ghome,next,6-w2v,LR.pen=l1.C=1.000000,0.858959801867,0.599190895659,0.583045078509,0.588739060081
