dstc2100,dstc2,100,44,56,44.0000,56.0000
dstc2200,dstc2,200,94,106,47.0000,53.0000
dstc2300,dstc2,300,142,158,47.3333,52.6667
dstc2500,dstc2,500,254,246,50.8000,49.2000
dstc2600,dstc2,600,306,294,51.0000,49.0000
dstc2700,dstc2,700,357,343,51.0000,49.0000
dstc2800,dstc2,800,411,389,51.3750,48.6250
dstc2900,dstc2,900,471,429,52.3333,47.6667
dstc21000,dstc2,1000,525,475,52.5000,47.5000
dstc21500,dstc2,1500,794,706,52.9333,47.0667
dstc22000,dstc2,2000,1074,926,53.7000,46.3000
dstc23000,dstc2,3000,1601,1399,53.3667,46.6333
dstc24000,dstc2,4000,2181,1819,54.5250,45.4750
dstc25000,dstc2,5000,2734,2266,54.6800,45.3200
dstc3100,dstc3,100,54,46,54.0000,46.0000
dstc3200,dstc3,200,110,90,55.0000,45.0000
dstc3300,dstc3,300,181,119,60.3333,39.6667
dstc3500,dstc3,500,298,202,59.6000,40.4000
dstc3600,dstc3,600,361,239,60.1667,39.8333
dstc3700,dstc3,700,418,282,59.7143,40.2857
dstc3800,dstc3,800,474,326,59.2500,40.7500
dstc3900,dstc3,900,536,364,59.5556,40.4444
dstc31000,dstc3,1000,605,395,60.5000,39.5000
dstc31500,dstc3,1500,924,576,61.6000,38.4000
dstc32000,dstc3,2000,1217,783,60.8500,39.1500
dstc33000,dstc3,3000,1840,1160,61.3333,38.6667
dstc34000,dstc3,4000,2456,1544,61.4000,38.6000
dstc35000,dstc3,5000,3064,1936,61.2800,38.7200
family100,family,100,65,35,65.0000,35.0000
family200,family,200,149,51,74.5000,25.5000
family300,family,300,216,84,72.0000,28.0000
family500,family,500,365,135,73.0000,27.0000
family600,family,600,445,155,74.1667,25.8333
family700,family,700,526,174,75.1429,24.8571
family800,family,800,602,198,75.2500,24.7500
family900,family,900,679,221,75.4444,24.5556
family1000,family,1000,762,238,76.2000,23.8000
family1500,family,1500,1173,327,78.2000,21.8000
family2000,family,2000,1582,418,79.1000,20.9000
family3000,family,3000,2440,560,81.3333,18.6667
family4000,family,4000,3321,679,83.0250,16.9750
family5000,family,5000,4181,819,83.6200,16.3800
ghome100,ghome,100,62,38,62.0000,38.0000
ghome200,ghome,200,132,68,66.0000,34.0000
ghome300,ghome,300,205,95,68.3333,31.6667
ghome500,ghome,500,338,162,67.6000,32.4000
ghome600,ghome,600,416,184,69.3333,30.6667
ghome700,ghome,700,495,205,70.7143,29.2857
ghome800,ghome,800,570,230,71.2500,28.7500
ghome900,ghome,900,656,244,72.8889,27.1111
ghome1000,ghome,1000,734,266,73.4000,26.6000
ghome1500,ghome,1500,1128,372,75.2000,24.8000
ghome2000,ghome,2000,1535,465,76.7500,23.2500
ghome3000,ghome,3000,2354,646,78.4667,21.5333
ghome4000,ghome,4000,3176,824,79.4000,20.6000
ghome5000,ghome,5000,4026,974,80.5200,19.4800
