dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,0-all,LR.pen=l1.C=1.000000,0.83216858036,0.780685291545,0.693485377333,0.717635906023
dstc3,next,0-all,LR.pen=l1.C=1.000000,0.806434528588,0.772295746307,0.680174372591,0.70796291968
family,next,0-all,LR.pen=l1.C=1.000000,0.874750125565,0.746357931281,0.663595501339,0.682230029226
ghome,next,0-all,LR.pen=l1.C=1.000000,0.899392265193,0.714458138669,0.601344198445,0.623759598369
