dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,last,5-lda,LinearSVC.pen=l1.C=0.062500,0.843941949636,0.805185417529,0.69285138481,0.717463761559
dstc3,last,5-lda,LinearSVC.pen=l1.C=0.062500,0.820223218268,0.773775688414,0.671874237504,0.6978869118
family,last,5-lda,LinearSVC.pen=l1.C=2.000000,0.867453540934,0.723557254524,0.658474387912,0.671207664139
ghome,last,5-lda,LinearSVC.pen=l1.C=2.000000,0.89228509134,0.70517150234,0.598123251489,0.619296791818
