dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,current,2-lexical,LR.pen=l1.C=2.000000,0.584631417249,0.417951132938,0.403462925514,0.399696200154
dstc3,current,2-lexical,LR.pen=l1.C=2.000000,0.581256801356,0.435625985806,0.417111460937,0.412701663891
family,current,2-lexical,LR.pen=l1.C=2.000000,0.695907207433,0.409894818292,0.342779847164,0.35684489585
ghome,current,2-lexical,LR.pen=l1.C=2.000000,0.755465379649,0.433259167643,0.355960540049,0.373867679021
