dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,13-[8+1.3.4],LR.pen=l1.C=2.000000,0.794319408498,0.703229812496,0.666901424857,0.679437080719
dstc3,next,13-[8+1.3.4],LR.pen=l1.C=2.000000,0.771191129248,0.684868280649,0.659105328848,0.66873330249
family,next,13-[8+1.3.4],LR.pen=l1.C=2.000000,0.812042315419,0.63674304274,0.611184649015,0.621129276702
ghome,next,13-[8+1.3.4],LR.pen=l1.C=2.000000,0.872260324718,0.648546488256,0.603817774719,0.617418085837
