dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,12-[7+1.3.4],LR.pen=l1.C=1.000000,0.819818592613,0.746562486357,0.687927584488,0.706612442291
dstc3,next,12-[7+1.3.4],LR.pen=l1.C=1.000000,0.801820198912,0.726860646687,0.682297573356,0.698276980921
family,next,12-[7+1.3.4],LR.pen=l1.C=1.000000,0.853509229031,0.695819849698,0.667154565577,0.677526559241
ghome,next,12-[7+1.3.4],LR.pen=l1.C=1.000000,0.879666603163,0.667262924267,0.599436668782,0.617067165957
