dataset,model,accuracy,precision,recall,f1_score,training_time,test_time
dstc2,SGDClassifier.penalty=l1,0.792999201278,0.683730283986,0.663197968193,0.670519153986,0.342947363853,0.000786066055298
dstc3,MultinomialNB,0.752478543382,0.640033664299,0.652121653676,0.643251791296,0.00431346893311,0.00178003311157
ghome,BernoulliNB,0.732711031338,0.518192087866,0.609310002546,0.535474063704,0.0038720369339,0.00438487529755
family,LinearSVC+L1-FeatSel,0.87932567352,0.743281048101,0.677774480512,0.701963065177,1.60524094105,0.00544154644012
