dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,last,0-all,LR.pen=l1.C=2.000000,0.614848448623,0.464958744991,0.453258971706,0.45440814399
dstc3,last,0-all,LR.pen=l1.C=2.000000,0.59924716796,0.476215577513,0.445254942498,0.449652871327
family,last,0-all,LR.pen=l1.C=2.000000,0.731431755399,0.478533737154,0.362864696708,0.382379670218
ghome,last,0-all,LR.pen=l1.C=2.000000,0.765670074723,0.488344672194,0.348557025981,0.371774733085
