dataset,model,accuracy,precision,recall,f1_score,training_time,test_time
family.#percent=20.#feature=9663,LR.pen=l1.C=1,0.872891023603,0.739998624892,0.625703873575,0.643829151219,85.8393541574,0.241124361753
