dataset,model,accuracy,precision,recall,f1_score,training_time,test_time
ghome.#percent=5.#feature=1867,LR.pen=l1.C=1,0.870211907443,0.636572210147,0.55649901948,0.569746406539,79.5915557742,0.196857178211
