dataset,model,accuracy,precision,recall,f1_score,training_time,test_time
dstc3.#percent=5.#feature=619,LR.pen=l1.C=1,0.776020701553,0.704316965407,0.644668728063,0.663010458939,49.8714095235,0.0179326057434
