dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,13-[8+1.3.4],LR.pen=l1.C=2.000000,0.770037118282,0.689032105674,0.631517889014,0.6485377306
dstc3,next,13-[8+1.3.4],LR.pen=l1.C=2.000000,0.735654825618,0.660686950396,0.610050411904,0.626833481613
family,next,13-[8+1.3.4],LR.pen=l1.C=2.000000,0.865862631843,0.727231378545,0.64387061315,0.662163519254
ghome,next,13-[8+1.3.4],LR.pen=l1.C=2.000000,0.867907537944,0.635867910605,0.5392231866,0.557712960024
