dataset,model,accuracy,precision,recall,f1_score,training_time,test_time
family.#percent=5.#feature=2415,LR.pen=l1.C=1,0.86864165569,0.744839841114,0.647219654731,0.664910577274,10.7355605125,0.000870740413666
