dataset,model,accuracy,precision,recall,f1_score,training_time,test_time
dstc2,SGDClassifier.penalty=l1,0.804055511182,0.704541973467,0.659429411863,0.675350630436,0.315999865532,0.00208497047424
dstc3,SGDClassifier.penalty=elasticnet,0.769489210883,0.686572990811,0.650659150111,0.655918771534,0.684862494469,0.00135493278503
ghome,BernoulliNB,0.73020860509,0.519498127865,0.595641571892,0.530458197611,0.00478053092957,0.0086418390274
family,LinearSVC+L1-FeatSel,0.881023499256,0.740616641172,0.685913858979,0.707793426253,1.5409488678,0.00462448596954
