dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,next,2-lexical,LR.pen=l1.C=1.000000,0.719223624203,0.598085706733,0.513009597326,0.524522478173
dstc3,next,2-lexical,LR.pen=l1.C=1.000000,0.72814055392,0.736454734244,0.52314637325,0.543438883079
family,next,2-lexical,LR.pen=l1.C=1.000000,0.787052988448,0.691191013186,0.496350250792,0.516113014773
ghome,next,2-lexical,LR.pen=l1.C=1.000000,0.872300332338,0.606918751582,0.517073581866,0.549365456868
