dataset,context_set,feature_set,model,accuracy,precision,recall,f1_score
dstc2,all,4-syntactic,LinearSVC.pen=l1.C=0.062500,0.844364058026,0.804824611993,0.693899852881,0.718098126987
dstc3,all,4-syntactic,LinearSVC.pen=l1.C=0.062500,0.820594059406,0.774028174854,0.672589668569,0.698698752571
family,all,4-syntactic,LinearSVC.pen=l1.C=2.000000,0.868084819186,0.727933475575,0.660163155792,0.672564808915
ghome,all,4-syntactic,LinearSVC.pen=l1.C=2.000000,0.891826802989,0.703072819366,0.59698111251,0.617838961874
